event1,eid1,event2,eid2,signal,Doc name,Doc ID ,sentence
prepared,e5,known,e6,as ,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"British Home Secretary Alan Johnson prepared an order Tuesday proscribing Al-Muhajiroun, also known as Islam4UK."""
goes,e14,said,e11,by,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Johnson said the ban would now also apply to "" a number "" of the other names the group goes by."
considered,e16,said,e17,because,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The proscription does not need approval by Parliament, because it is considered an amendment to the act, said the Home Office spokeswoman, who did not give her name in line with policy."""
considered,e16,said,e17,because ,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The proscription does not need approval by Parliament, because it is considered an amendment to the act, said the Home Office spokeswoman, who did not give her name in line with policy."""
considered,e16,said,e17,by,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The proscription does not need approval by Parliament, because it is considered an amendment to the act, said the Home Office spokeswoman, who did not give her name in line with policy."""
considered,e16,said,e17,by ,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The proscription does not need approval by Parliament, because it is considered an amendment to the act, said the Home Office spokeswoman, who did not give her name in line with policy."""
said,e22,changing,e21,by,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"We are clear that an organization should not be able to circumvent proscription by simply changing its name, "" Johnson said."
said,e22,changing,e21,by ,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"We are clear that an organization should not be able to circumvent proscription by simply changing its name, "" Johnson said."
attending,e26,make,e25,from,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The ban would prevent Al-Muhajiroun from having meetings or raising money, and it would make attending a meeting or being a member of the group a crime."
attending,e26,prevent,e23,from,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The ban would prevent Al-Muhajiroun from having meetings or raising money, and it would make attending a meeting or being a member of the group a crime."
make,e25,prevent,e23,from,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The ban would prevent Al-Muhajiroun from having meetings or raising money, and it would make attending a meeting or being a member of the group a crime."
attending,e26,make,e25,make,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The ban would prevent Al-Muhajiroun from having meetings or raising money, and it would make attending a meeting or being a member of the group a crime."
attending,e26,prevent,e23,make,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The ban would prevent Al-Muhajiroun from having meetings or raising money, and it would make attending a meeting or being a member of the group a crime."
make,e25,prevent,e23,make,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The ban would prevent Al-Muhajiroun from having meetings or raising money, and it would make attending a meeting or being a member of the group a crime."
attending,e26,make,e25,have,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The ban would prevent Al-Muhajiroun from having meetings or raising money, and it would make attending a meeting or being a member of the group a crime."
attending,e26,prevent,e23,have,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The ban would prevent Al-Muhajiroun from having meetings or raising money, and it would make attending a meeting or being a member of the group a crime."
make,e25,prevent,e23,have,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The ban would prevent Al-Muhajiroun from having meetings or raising money, and it would make attending a meeting or being a member of the group a crime."
told,e36,bans,e34,because,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"We're not going to stop because the government bans an organization, "" he told CNN by phone."""
told,e36,bans,e34,because ,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"We're not going to stop because the government bans an organization, "" he told CNN by phone."""
told,e36,bans,e34,by,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"We're not going to stop because the government bans an organization, "" he told CNN by phone."""
told,e36,bans,e34,by ,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"We're not going to stop because the government bans an organization, "" he told CNN by phone."""
carry,e47,reported,e48,as,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Relatives and friends line the streets of the town along with local residents as hearses carry the flag-draped British remains, in scenes of public mourning widely reported by British media."
carry,e47,line,e46,as,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Relatives and friends line the streets of the town along with local residents as hearses carry the flag-draped British remains, in scenes of public mourning widely reported by British media."
reported,e48,line,e46,as,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Relatives and friends line the streets of the town along with local residents as hearses carry the flag-draped British remains, in scenes of public mourning widely reported by British media."
carry,e47,reported,e48,by,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Relatives and friends line the streets of the town along with local residents as hearses carry the flag-draped British remains, in scenes of public mourning widely reported by British media."
carry,e47,line,e46,by,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Relatives and friends line the streets of the town along with local residents as hearses carry the flag-draped British remains, in scenes of public mourning widely reported by British media."
reported,e48,line,e46,by,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Relatives and friends line the streets of the town along with local residents as hearses carry the flag-draped British remains, in scenes of public mourning widely reported by British media."
carry,e47,reported,e48,by ,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Relatives and friends line the streets of the town along with local residents as hearses carry the flag-draped British remains, in scenes of public mourning widely reported by British media."
carry,e47,line,e46,by ,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Relatives and friends line the streets of the town along with local residents as hearses carry the flag-draped British remains, in scenes of public mourning widely reported by British media."
reported,e48,line,e46,by ,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Relatives and friends line the streets of the town along with local residents as hearses carry the flag-draped British remains, in scenes of public mourning widely reported by British media."
carry,e47,reported,e48,as ,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Relatives and friends line the streets of the town along with local residents as hearses carry the flag-draped British remains, in scenes of public mourning widely reported by British media."
carry,e47,line,e46,as ,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Relatives and friends line the streets of the town along with local residents as hearses carry the flag-draped British remains, in scenes of public mourning widely reported by British media."
reported,e48,line,e46,as ,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Relatives and friends line the streets of the town along with local residents as hearses carry the flag-draped British remains, in scenes of public mourning widely reported by British media."
said,e55,said,e51,by,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
said,e55,banned,e52,by,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
said,e51,banned,e52,by,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
said,e55,said,e51,by ,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
said,e55,banned,e52,by ,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
said,e51,banned,e52,by ,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
said,e55,said,e51,cause,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
said,e55,banned,e52,cause,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
said,e51,banned,e52,cause,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
