event1,eid1,event2,eid2,signal,Doc name,Doc ID ,sentence
convince,e56,pressures,e318,hold,wsj_0745.tml, WSJ891027-0150 ,"And powerful political pressures may convince the Conservative government to keep its so-called golden share, which limits any individual holding to 15%, until the restriction expires on Dec. 31, 1990.    "
convince,e56,expires,e63,hold,wsj_0745.tml, WSJ891027-0150 ,"And powerful political pressures may convince the Conservative government to keep its so-called golden share, which limits any individual holding to 15%, until the restriction expires on Dec. 31, 1990.    "
restriction,e322,keep,e59,hold,wsj_0745.tml, WSJ891027-0150 ,"And powerful political pressures may convince the Conservative government to keep its so-called golden share, which limits any individual holding to 15%, until the restriction expires on Dec. 31, 1990.    "
restriction,e322,pressures,e318,hold,wsj_0745.tml, WSJ891027-0150 ,"And powerful political pressures may convince the Conservative government to keep its so-called golden share, which limits any individual holding to 15%, until the restriction expires on Dec. 31, 1990.    "
restriction,e322,expires,e63,hold,wsj_0745.tml, WSJ891027-0150 ,"And powerful political pressures may convince the Conservative government to keep its so-called golden share, which limits any individual holding to 15%, until the restriction expires on Dec. 31, 1990.    "
keep,e59,pressures,e318,hold,wsj_0745.tml, WSJ891027-0150 ,"And powerful political pressures may convince the Conservative government to keep its so-called golden share, which limits any individual holding to 15%, until the restriction expires on Dec. 31, 1990.    "
keep,e59,expires,e63,hold,wsj_0745.tml, WSJ891027-0150 ,"And powerful political pressures may convince the Conservative government to keep its so-called golden share, which limits any individual holding to 15%, until the restriction expires on Dec. 31, 1990.    "
pressures,e318,expires,e63,hold,wsj_0745.tml, WSJ891027-0150 ,"And powerful political pressures may convince the Conservative government to keep its so-called golden share, which limits any individual holding to 15%, until the restriction expires on Dec. 31, 1990.    "
convince,e56,restriction,e322,keep,wsj_0745.tml, WSJ891027-0150 ,"And powerful political pressures may convince the Conservative government to keep its so-called golden share, which limits any individual holding to 15%, until the restriction expires on Dec. 31, 1990.    "
convince,e56,keep,e59,keep,wsj_0745.tml, WSJ891027-0150 ,"And powerful political pressures may convince the Conservative government to keep its so-called golden share, which limits any individual holding to 15%, until the restriction expires on Dec. 31, 1990.    "
convince,e56,pressures,e318,keep,wsj_0745.tml, WSJ891027-0150 ,"And powerful political pressures may convince the Conservative government to keep its so-called golden share, which limits any individual holding to 15%, until the restriction expires on Dec. 31, 1990.    "
convince,e56,expires,e63,keep,wsj_0745.tml, WSJ891027-0150 ,"And powerful political pressures may convince the Conservative government to keep its so-called golden share, which limits any individual holding to 15%, until the restriction expires on Dec. 31, 1990.    "
restriction,e322,keep,e59,keep,wsj_0745.tml, WSJ891027-0150 ,"And powerful political pressures may convince the Conservative government to keep its so-called golden share, which limits any individual holding to 15%, until the restriction expires on Dec. 31, 1990.    "
restriction,e322,pressures,e318,keep,wsj_0745.tml, WSJ891027-0150 ,"And powerful political pressures may convince the Conservative government to keep its so-called golden share, which limits any individual holding to 15%, until the restriction expires on Dec. 31, 1990.    "
restriction,e322,expires,e63,keep,wsj_0745.tml, WSJ891027-0150 ,"And powerful political pressures may convince the Conservative government to keep its so-called golden share, which limits any individual holding to 15%, until the restriction expires on Dec. 31, 1990.    "
keep,e59,pressures,e318,keep,wsj_0745.tml, WSJ891027-0150 ,"And powerful political pressures may convince the Conservative government to keep its so-called golden share, which limits any individual holding to 15%, until the restriction expires on Dec. 31, 1990.    "
keep,e59,expires,e63,keep,wsj_0745.tml, WSJ891027-0150 ,"And powerful political pressures may convince the Conservative government to keep its so-called golden share, which limits any individual holding to 15%, until the restriction expires on Dec. 31, 1990.    "
pressures,e318,expires,e63,keep,wsj_0745.tml, WSJ891027-0150 ,"And powerful political pressures may convince the Conservative government to keep its so-called golden share, which limits any individual holding to 15%, until the restriction expires on Dec. 31, 1990.    "
retained,e70,selling,e72,protect,wsj_0745.tml, WSJ891027-0150 ,The government retained the single share after selling its stake in Jaguar in 1984 -- part of a nationalistic practice of protecting former government-owned enterprises to deflect criticism of privatization. 
keep,e109,pointed,e105,keep,wsj_0745.tml, WSJ891027-0150 ,"In wooing British lawmakers, GM has pointed out that its willingness to settle for a minority stake would keep Jaguar British-owned and independent. "
keep,e109,British-owned,e2000,keep,wsj_0745.tml, WSJ891027-0150 ,"In wooing British lawmakers, GM has pointed out that its willingness to settle for a minority stake would keep Jaguar British-owned and independent. "
keep,e109,settle,e107,keep,wsj_0745.tml, WSJ891027-0150 ,"In wooing British lawmakers, GM has pointed out that its willingness to settle for a minority stake would keep Jaguar British-owned and independent. "
keep,e109,wooing,e104,keep,wsj_0745.tml, WSJ891027-0150 ,"In wooing British lawmakers, GM has pointed out that its willingness to settle for a minority stake would keep Jaguar British-owned and independent. "
keep,e109,independent,e2001,keep,wsj_0745.tml, WSJ891027-0150 ,"In wooing British lawmakers, GM has pointed out that its willingness to settle for a minority stake would keep Jaguar British-owned and independent. "
keep,e109,willingness,e1999,keep,wsj_0745.tml, WSJ891027-0150 ,"In wooing British lawmakers, GM has pointed out that its willingness to settle for a minority stake would keep Jaguar British-owned and independent. "
pointed,e105,British-owned,e2000,keep,wsj_0745.tml, WSJ891027-0150 ,"In wooing British lawmakers, GM has pointed out that its willingness to settle for a minority stake would keep Jaguar British-owned and independent. "
pointed,e105,settle,e107,keep,wsj_0745.tml, WSJ891027-0150 ,"In wooing British lawmakers, GM has pointed out that its willingness to settle for a minority stake would keep Jaguar British-owned and independent. "
pointed,e105,wooing,e104,keep,wsj_0745.tml, WSJ891027-0150 ,"In wooing British lawmakers, GM has pointed out that its willingness to settle for a minority stake would keep Jaguar British-owned and independent. "
pointed,e105,independent,e2001,keep,wsj_0745.tml, WSJ891027-0150 ,"In wooing British lawmakers, GM has pointed out that its willingness to settle for a minority stake would keep Jaguar British-owned and independent. "
pointed,e105,willingness,e1999,keep,wsj_0745.tml, WSJ891027-0150 ,"In wooing British lawmakers, GM has pointed out that its willingness to settle for a minority stake would keep Jaguar British-owned and independent. "
British-owned,e2000,settle,e107,keep,wsj_0745.tml, WSJ891027-0150 ,"In wooing British lawmakers, GM has pointed out that its willingness to settle for a minority stake would keep Jaguar British-owned and independent. "
British-owned,e2000,wooing,e104,keep,wsj_0745.tml, WSJ891027-0150 ,"In wooing British lawmakers, GM has pointed out that its willingness to settle for a minority stake would keep Jaguar British-owned and independent. "
British-owned,e2000,independent,e2001,keep,wsj_0745.tml, WSJ891027-0150 ,"In wooing British lawmakers, GM has pointed out that its willingness to settle for a minority stake would keep Jaguar British-owned and independent. "
British-owned,e2000,willingness,e1999,keep,wsj_0745.tml, WSJ891027-0150 ,"In wooing British lawmakers, GM has pointed out that its willingness to settle for a minority stake would keep Jaguar British-owned and independent. "
settle,e107,wooing,e104,keep,wsj_0745.tml, WSJ891027-0150 ,"In wooing British lawmakers, GM has pointed out that its willingness to settle for a minority stake would keep Jaguar British-owned and independent. "
settle,e107,independent,e2001,keep,wsj_0745.tml, WSJ891027-0150 ,"In wooing British lawmakers, GM has pointed out that its willingness to settle for a minority stake would keep Jaguar British-owned and independent. "
settle,e107,willingness,e1999,keep,wsj_0745.tml, WSJ891027-0150 ,"In wooing British lawmakers, GM has pointed out that its willingness to settle for a minority stake would keep Jaguar British-owned and independent. "
wooing,e104,independent,e2001,keep,wsj_0745.tml, WSJ891027-0150 ,"In wooing British lawmakers, GM has pointed out that its willingness to settle for a minority stake would keep Jaguar British-owned and independent. "
wooing,e104,willingness,e1999,keep,wsj_0745.tml, WSJ891027-0150 ,"In wooing British lawmakers, GM has pointed out that its willingness to settle for a minority stake would keep Jaguar British-owned and independent. "
independent,e2001,willingness,e1999,keep,wsj_0745.tml, WSJ891027-0150 ,"In wooing British lawmakers, GM has pointed out that its willingness to settle for a minority stake would keep Jaguar British-owned and independent. "
