,event1,eid1,event2,eid2,signal,annotation,Doc name,Doc ID,sentence
573,stage,e2,receives,e3,from,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,A controversial Muslim group planning to stage an anti-war march through a town that receives British war dead will be banned in the UK from Thursday.
574,prepared,e5,known,e6,as,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"British Home Secretary Alan Johnson prepared an order Tuesday proscribing Al-Muhajiroun, also known as Islam4UK."""
575,goes,e14,said,e11,by,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Johnson said the ban would now also apply to "" a number "" of the other names the group goes by."
576,considered,e16,said,e17,because,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The proscription does not need approval by Parliament, because it is considered an amendment to the act, said the Home Office spokeswoman, who did not give her name in line with policy."""
577,considered,e16,said,e17,by,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The proscription does not need approval by Parliament, because it is considered an amendment to the act, said the Home Office spokeswoman, who did not give her name in line with policy."""
578,said,e22,changing,e21,by,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"We are clear that an organization should not be able to circumvent proscription by simply changing its name, "" Johnson said."
579,attending,e26,make,e25,from,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The ban would prevent Al-Muhajiroun from having meetings or raising money, and it would make attending a meeting or being a member of the group a crime."
580,attending,e26,prevent,e23,from,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The ban would prevent Al-Muhajiroun from having meetings or raising money, and it would make attending a meeting or being a member of the group a crime."
581,make,e25,prevent,e23,from,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The ban would prevent Al-Muhajiroun from having meetings or raising money, and it would make attending a meeting or being a member of the group a crime."
582,attending,e26,make,e25,make,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The ban would prevent Al-Muhajiroun from having meetings or raising money, and it would make attending a meeting or being a member of the group a crime."
583,attending,e26,prevent,e23,make,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The ban would prevent Al-Muhajiroun from having meetings or raising money, and it would make attending a meeting or being a member of the group a crime."
584,make,e25,prevent,e23,make,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The ban would prevent Al-Muhajiroun from having meetings or raising money, and it would make attending a meeting or being a member of the group a crime."
585,attending,e26,make,e25,have,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The ban would prevent Al-Muhajiroun from having meetings or raising money, and it would make attending a meeting or being a member of the group a crime."
586,attending,e26,prevent,e23,have,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The ban would prevent Al-Muhajiroun from having meetings or raising money, and it would make attending a meeting or being a member of the group a crime."
587,make,e25,prevent,e23,have,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The ban would prevent Al-Muhajiroun from having meetings or raising money, and it would make attending a meeting or being a member of the group a crime."
588,told,e36,bans,e34,because,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"We're not going to stop because the government bans an organization, "" he told CNN by phone."""
589,told,e36,bans,e34,by,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"We're not going to stop because the government bans an organization, "" he told CNN by phone."""
590,carry,e47,reported,e48,as,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Relatives and friends line the streets of the town along with local residents as hearses carry the flag-draped British remains, in scenes of public mourning widely reported by British media."
591,carry,e47,line,e46,as,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Relatives and friends line the streets of the town along with local residents as hearses carry the flag-draped British remains, in scenes of public mourning widely reported by British media."
592,reported,e48,line,e46,as,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Relatives and friends line the streets of the town along with local residents as hearses carry the flag-draped British remains, in scenes of public mourning widely reported by British media."
593,carry,e47,reported,e48,by,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Relatives and friends line the streets of the town along with local residents as hearses carry the flag-draped British remains, in scenes of public mourning widely reported by British media."
594,carry,e47,line,e46,by,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Relatives and friends line the streets of the town along with local residents as hearses carry the flag-draped British remains, in scenes of public mourning widely reported by British media."
595,reported,e48,line,e46,by,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Relatives and friends line the streets of the town along with local residents as hearses carry the flag-draped British remains, in scenes of public mourning widely reported by British media."
596,said,e55,said,e51,by,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
597,said,e55,banned,e52,by,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
598,said,e51,banned,e52,by,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
599,said,e55,said,e51,cause,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
600,said,e55,banned,e52,cause,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
601,said,e51,banned,e52,cause,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
602,said,e55,said,e51,have,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
603,said,e55,banned,e52,have,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
604,said,e51,banned,e52,have,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"The Home Office had said the march would be illegal if the group were banned, but the decision to proscribe the group was not caused only by its plans for the march, the Home Office said."
605,contacted,e58,said,e57,as,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
606,contacted,e58,announced,e56,as,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
607,contacted,e58,required,e59,as,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
608,said,e57,announced,e56,as,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
609,said,e57,required,e59,as,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
610,required,e59,announced,e56,as,1,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
611,contacted,e58,said,e57,have,0,2010.01.12.uk.islamist.group.ban.tml,2010.01.12.uk.islamist.group.ban,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand."
