event1,eid1,event2,eid2,signal,Doc name,Doc ID ,sentence
warned,e16,move,e19,move,wsj_0778.tml, WSJ891027-0117 ,"The issue has come to a boil in Newark, N.J., where federal prosecutors have warned lawyers for Eddie Antar that if the founder and former chairman of Crazy Eddie Inc. is indicted, the government may move to seize the money that Mr. Antar is using to pay legal fees.    "
warned,e16,using,e24,move,wsj_0778.tml, WSJ891027-0117 ,"The issue has come to a boil in Newark, N.J., where federal prosecutors have warned lawyers for Eddie Antar that if the founder and former chairman of Crazy Eddie Inc. is indicted, the government may move to seize the money that Mr. Antar is using to pay legal fees.    "
move,e19,using,e24,move,wsj_0778.tml, WSJ891027-0117 ,"The issue has come to a boil in Newark, N.J., where federal prosecutors have warned lawyers for Eddie Antar that if the founder and former chairman of Crazy Eddie Inc. is indicted, the government may move to seize the money that Mr. Antar is using to pay legal fees.    "
seize,e22,indicted,e18,have,wsj_0778.tml, WSJ891027-0117 ,"The issue has come to a boil in Newark, N.J., where federal prosecutors have warned lawyers for Eddie Antar that if the founder and former chairman of Crazy Eddie Inc. is indicted, the government may move to seize the money that Mr. Antar is using to pay legal fees.    "
seize,e22,pay,e26,have,wsj_0778.tml, WSJ891027-0117 ,"The issue has come to a boil in Newark, N.J., where federal prosecutors have warned lawyers for Eddie Antar that if the founder and former chairman of Crazy Eddie Inc. is indicted, the government may move to seize the money that Mr. Antar is using to pay legal fees.    "
seize,e22,warned,e16,have,wsj_0778.tml, WSJ891027-0117 ,"The issue has come to a boil in Newark, N.J., where federal prosecutors have warned lawyers for Eddie Antar that if the founder and former chairman of Crazy Eddie Inc. is indicted, the government may move to seize the money that Mr. Antar is using to pay legal fees.    "
seize,e22,move,e19,have,wsj_0778.tml, WSJ891027-0117 ,"The issue has come to a boil in Newark, N.J., where federal prosecutors have warned lawyers for Eddie Antar that if the founder and former chairman of Crazy Eddie Inc. is indicted, the government may move to seize the money that Mr. Antar is using to pay legal fees.    "
seize,e22,using,e24,have,wsj_0778.tml, WSJ891027-0117 ,"The issue has come to a boil in Newark, N.J., where federal prosecutors have warned lawyers for Eddie Antar that if the founder and former chairman of Crazy Eddie Inc. is indicted, the government may move to seize the money that Mr. Antar is using to pay legal fees.    "
indicted,e18,pay,e26,have,wsj_0778.tml, WSJ891027-0117 ,"The issue has come to a boil in Newark, N.J., where federal prosecutors have warned lawyers for Eddie Antar that if the founder and former chairman of Crazy Eddie Inc. is indicted, the government may move to seize the money that Mr. Antar is using to pay legal fees.    "
indicted,e18,warned,e16,have,wsj_0778.tml, WSJ891027-0117 ,"The issue has come to a boil in Newark, N.J., where federal prosecutors have warned lawyers for Eddie Antar that if the founder and former chairman of Crazy Eddie Inc. is indicted, the government may move to seize the money that Mr. Antar is using to pay legal fees.    "
indicted,e18,move,e19,have,wsj_0778.tml, WSJ891027-0117 ,"The issue has come to a boil in Newark, N.J., where federal prosecutors have warned lawyers for Eddie Antar that if the founder and former chairman of Crazy Eddie Inc. is indicted, the government may move to seize the money that Mr. Antar is using to pay legal fees.    "
indicted,e18,using,e24,have,wsj_0778.tml, WSJ891027-0117 ,"The issue has come to a boil in Newark, N.J., where federal prosecutors have warned lawyers for Eddie Antar that if the founder and former chairman of Crazy Eddie Inc. is indicted, the government may move to seize the money that Mr. Antar is using to pay legal fees.    "
pay,e26,warned,e16,have,wsj_0778.tml, WSJ891027-0117 ,"The issue has come to a boil in Newark, N.J., where federal prosecutors have warned lawyers for Eddie Antar that if the founder and former chairman of Crazy Eddie Inc. is indicted, the government may move to seize the money that Mr. Antar is using to pay legal fees.    "
pay,e26,move,e19,have,wsj_0778.tml, WSJ891027-0117 ,"The issue has come to a boil in Newark, N.J., where federal prosecutors have warned lawyers for Eddie Antar that if the founder and former chairman of Crazy Eddie Inc. is indicted, the government may move to seize the money that Mr. Antar is using to pay legal fees.    "
pay,e26,using,e24,have,wsj_0778.tml, WSJ891027-0117 ,"The issue has come to a boil in Newark, N.J., where federal prosecutors have warned lawyers for Eddie Antar that if the founder and former chairman of Crazy Eddie Inc. is indicted, the government may move to seize the money that Mr. Antar is using to pay legal fees.    "
warned,e16,move,e19,have,wsj_0778.tml, WSJ891027-0117 ,"The issue has come to a boil in Newark, N.J., where federal prosecutors have warned lawyers for Eddie Antar that if the founder and former chairman of Crazy Eddie Inc. is indicted, the government may move to seize the money that Mr. Antar is using to pay legal fees.    "
warned,e16,using,e24,have,wsj_0778.tml, WSJ891027-0117 ,"The issue has come to a boil in Newark, N.J., where federal prosecutors have warned lawyers for Eddie Antar that if the founder and former chairman of Crazy Eddie Inc. is indicted, the government may move to seize the money that Mr. Antar is using to pay legal fees.    "
move,e19,using,e24,have,wsj_0778.tml, WSJ891027-0117 ,"The issue has come to a boil in Newark, N.J., where federal prosecutors have warned lawyers for Eddie Antar that if the founder and former chairman of Crazy Eddie Inc. is indicted, the government may move to seize the money that Mr. Antar is using to pay legal fees.    "
warning,e27,decisions,e29,by,wsj_0778.tml, WSJ891027-0117 ,The warning by the U.S. attorney's office follows two decisions by the U.S. Supreme Court last June. 
warning,e27,decisions,e29,by ,wsj_0778.tml, WSJ891027-0117 ,The warning by the U.S. attorney's office follows two decisions by the U.S. Supreme Court last June. 
succeeds,e42,quit,e48,because ,wsj_0778.tml, WSJ891027-0117 ,"If the government succeeds in seizing Mr. Antar's assets, he could be left without top-flight legal representation, because his attorneys are likely to quit, according to individuals familiar with the case. "
succeeds,e42,seizing,e44,because ,wsj_0778.tml, WSJ891027-0117 ,"If the government succeeds in seizing Mr. Antar's assets, he could be left without top-flight legal representation, because his attorneys are likely to quit, according to individuals familiar with the case. "
succeeds,e42,left,e45,because ,wsj_0778.tml, WSJ891027-0117 ,"If the government succeeds in seizing Mr. Antar's assets, he could be left without top-flight legal representation, because his attorneys are likely to quit, according to individuals familiar with the case. "
succeeds,e42,according,e206,because ,wsj_0778.tml, WSJ891027-0117 ,"If the government succeeds in seizing Mr. Antar's assets, he could be left without top-flight legal representation, because his attorneys are likely to quit, according to individuals familiar with the case. "
quit,e48,seizing,e44,because ,wsj_0778.tml, WSJ891027-0117 ,"If the government succeeds in seizing Mr. Antar's assets, he could be left without top-flight legal representation, because his attorneys are likely to quit, according to individuals familiar with the case. "
quit,e48,left,e45,because ,wsj_0778.tml, WSJ891027-0117 ,"If the government succeeds in seizing Mr. Antar's assets, he could be left without top-flight legal representation, because his attorneys are likely to quit, according to individuals familiar with the case. "
quit,e48,according,e206,because ,wsj_0778.tml, WSJ891027-0117 ,"If the government succeeds in seizing Mr. Antar's assets, he could be left without top-flight legal representation, because his attorneys are likely to quit, according to individuals familiar with the case. "
seizing,e44,left,e45,because ,wsj_0778.tml, WSJ891027-0117 ,"If the government succeeds in seizing Mr. Antar's assets, he could be left without top-flight legal representation, because his attorneys are likely to quit, according to individuals familiar with the case. "
seizing,e44,according,e206,because ,wsj_0778.tml, WSJ891027-0117 ,"If the government succeeds in seizing Mr. Antar's assets, he could be left without top-flight legal representation, because his attorneys are likely to quit, according to individuals familiar with the case. "
